Distance_km,Package_Weight_kg,Traffic_Level,Weather,Vehicle_Type,Stops_Count,Warehouse_Delay_Min,Driver_Experience_Years,Delivery_Priority,Delivery_Time_Hours
265.41069274555156,24.410465029165053,High,Clear,Van,4,95.72935310224186,14.789425266021262,Standard,10.618246756385274
469.6557138594223,13.792420925346562,Low,Storm,Bike,12,92.39967320806137,0.47301942196836144,Standard,17.51954703740568
399.79405141528537,14.729352412413881,Low,Clear,Van,7,45.13441755971976,9.937453097764177,Express,10.196928418452172
498.97118704560205,33.009425141990576,Medium,Clear,Van,11,57.19312440378101,5.568414716361458,Express,17.58761731549189
176.65448409495167,48.44259791914467,Medium,Clear,Truck,14,73.42136109426907,9.690154364200485,Standard,11.742154064177472
384.0597678877012,30.38004142768907,Medium,Rain,Truck,2,117.00316711092458,5.343723796313757,Standard,16.003083048534027
202.1615949774026,4.31048361971583,Low,Clear,Bike,1,42.66793615792668,10.106259693882881,Standard,8.32134931865398
240.9780589113466,4.241388885776315,Medium,Rain,Bike,12,111.16154708743863,10.938532642025413,Standard,15.006740252542448
314.4977206827483,47.59544943185551,Low,Storm,Bike,15,35.976045590756826,10.358289605994672,Express,16.330646019400195
437.0912028647967,15.215894120213015,High,Storm,Truck,2,118.74356352947603,1.7094297203722841,Standard,18.45772476881694
492.07356766124894,5.057315811082534,High,Clear,Truck,4,82.08032398517305,9.853398519820269,Critical,16.62274844685765
384.60016010453006,30.152707063943886,Medium,Rain,Truck,8,58.30382024123336,4.1998132418114595,Standard,11.813499845079708
210.0478575193322,31.370614525368172,Low,Rain,Van,3,75.53989922731456,0.43202055854000276,Express,9.66732383092272
211.83578713398094,32.600988595875066,Medium,Clear,Van,15,36.341084439623785,6.22246007833431,Critical,10.29600238301971
369.31598619126794,13.736400378948295,Low,Clear,Van,10,36.52999361381866,6.503146542057015,Critical,14.110021791004637
120.91101859261457,1.247978868616514,Medium,Clear,Van,15,18.05877254200179,7.007612000286698,Standard,6.662857045898743
57.01610833943454,48.268260787996354,Low,Clear,Van,6,18.11578423612086,10.572362480860743,Standard,4.717194982927469
178.60183450510672,12.919205761709573,High,Clear,Bike,6,44.9822502689248,4.632657137136887,Standard,8.008298571175803
145.0450178437327,33.9633012586011,Low,Clear,Bike,13,92.72837995808274,4.729207696558839,Standard,8.294097080217409
149.56144398708307,35.47817855899612,Medium,Clear,Truck,9,74.91668427378869,0.9082838436189089,Express,5.780978806617924
118.33666002285516,30.695367145434542,Medium,Clear,Truck,9,16.797224438067396,10.302318239884439,Critical,8.142390491361493
22.962408438908216,15.988916013575587,Medium,Clear,Van,4,103.00720037222976,8.51739137099376,Standard,5.888258783774987
10.901219497240078,13.919264561321256,Low,Clear,Van,9,74.15727710385764,5.241376690406821,Standard,3.0525251308253516
493.8857500885437,30.084579993783805,High,Clear,Van,15,115.49839133024967,10.57783468376032,Standard,20.454032741590243
215.03102060045944,43.37173386377873,Medium,Clear,Van,15,82.07132875228886,8.060366238403157,Express,11.046521110970897
193.39467028552147,47.36331958170808,Medium,Clear,Truck,13,25.145109325980815,7.038674188058095,Critical,8.346920218171132
340.4643467811488,5.742337317986003,Low,Clear,Truck,6,59.48508666539956,7.669868154916896,Standard,11.189560535133825
110.69043615680195,8.164016323587132,Medium,Clear,Van,2,79.57722371792848,9.545221879005847,Standard,4.998681623199468
475.0806696072122,47.264444809762445,Medium,Rain,Bike,10,8.250440620747435,9.900039068618993,Express,18.2594951423576
393.59981717894493,36.958493802572235,Low,Clear,Van,14,6.7146803778029085,4.334367287110758,Express,13.0853618228021
46.526679151505235,44.20819432907377,Low,Rain,Van,11,19.88134506883531,2.1111504508672985,Standard,9.766223232233857
209.9552263408943,10.530315389699487,High,Clear,Van,6,33.941410030229136,2.349512717857781,Express,9.603380128699804
439.800917165958,29.585500619915393,Low,Clear,Truck,2,54.39814920487769,9.590863288545025,Critical,12.377104814992016
472.4765471011223,35.20640992366494,Low,Clear,Van,8,61.055654482375665,13.09309928650689,Standard,15.74119149127879
234.76595260243514,34.16553832962514,Medium,Clear,Bike,4,20.87317502785813,6.142444175183277,Standard,10.241988729685508
307.47887182693245,20.703508697901558,Medium,Rain,Van,5,82.44003159832054,2.5428024049419355,Standard,13.002054401852103
85.18290515385347,1.2620471387197696,Low,Clear,Truck,8,73.55587709510151,11.349037474407819,Standard,5.736781610134032
495.6019758162143,29.354839811811026,Medium,Clear,Bike,14,38.863371366733425,12.487342116291728,Standard,17.671444710586847
117.37250728895481,13.028526189390634,Low,Clear,Van,11,6.570886595058581,13.208736646814499,Standard,4.5123677797136175
471.4804235192926,22.787585184073073,Low,Clear,Van,8,13.929510265628435,9.102471433705999,Standard,12.75965418191251
325.5240311981995,47.900260246648955,Low,Storm,Bike,12,50.04489918374653,12.91092839082127,Standard,16.18957777145492
304.6529238496718,20.25224822330052,High,Rain,Van,14,22.70705038405365,0.23122437672611518,Standard,17.759188986646272
257.31887848622125,42.070179529889124,Low,Clear,Van,12,48.33425470701665,1.608537026542853,Standard,8.333264410587898
116.87356623544383,9.83275998458793,Low,Clear,Van,6,77.24099951869084,1.3886410057814813,Express,3.2888333419460993
89.91095993874312,33.786794652238925,Medium,Clear,Truck,4,67.9323042061176,10.689070263820994,Express,3.0758687777876217
111.80213211694732,48.8618442447277,High,Rain,Van,15,31.585226560800336,1.0437267531536853,Standard,12.5279714411152
94.84625454783875,5.543708493210371,Low,Clear,Bike,1,44.53958649475653,7.445465586994605,Standard,4.978872840488167
390.23306783624315,0.9118371402460046,Medium,Clear,Truck,12,75.61358782159482,7.0906034795443365,Express,12.62873418880498
176.36237906503158,21.96234823531441,Low,Rain,Van,7,103.9983282249966,4.6605528533736145,Standard,12.508732053736617
30.80565292857139,5.084961411042676,Medium,Clear,Van,8,91.61954545497089,13.056077549131498,Critical,3.546157394661642
484.61310981012406,37.54502530897345,Medium,Clear,Truck,9,68.64100308584273,2.55649802819994,Standard,19.15340232093865
442.125370711786,45.77015886050367,Medium,Storm,Van,2,46.66369480639592,5.2869417659885976,Express,18.000984455222703
464.02063703121604,21.984038149083563,Low,Clear,Van,1,46.980896917307625,11.612572500343937,Standard,11.592393140517295
497.4640956779248,13.306226286694327,Low,Clear,Bike,4,106.13299068040554,0.45633471589926367,Express,14.364489243749723
88.59983411130467,22.002964290827183,Low,Clear,Van,13,9.513011244662836,10.09425600369553,Express,3.8468004830040865
199.32852541352406,36.31066698357505,Medium,Clear,Bike,5,118.61800410833001,12.24596589542356,Critical,6.544971607164864
379.60276090063746,0.9481809982283634,Low,Clear,Truck,10,81.40317224792966,13.984017582572509,Critical,11.641937186236728
348.61826779078854,29.67797247949251,Medium,Rain,Bike,12,83.3308353933249,13.144449607372273,Standard,13.236918094442697
78.64016135724782,30.857938401925264,High,Clear,Van,1,9.369751290045347,4.7907617525052775,Standard,5.58725861384657
408.2848962453277,32.06556822134881,High,Rain,Truck,5,74.6358666124963,8.795462119844288,Standard,19.6313528801386
113.77140477465701,12.480092959053422,High,Storm,Van,6,60.749476910401405,1.1594023972569878,Standard,12.259136377717603
113.4611721816663,35.84560980721727,Medium,Clear,Van,3,17.164574292817704,3.868050053220129,Standard,4.989771508137313
269.41326260091995,5.023878573422932,Medium,Clear,Van,12,36.961031238476295,1.4133356812126108,Express,9.939603710447932
297.28408755116817,10.36388165510664,Low,Clear,Van,15,107.38616246456989,4.727809352309458,Critical,11.1854015298319
290.88293150322994,43.934767309396854,Medium,Storm,Van,7,68.24866782458459,13.127808201880935,Standard,17.531665373682632
47.56044502408193,37.06679596096504,Medium,Rain,Van,14,52.542906144999506,5.20750259511439,Standard,6.334696158342435
438.9755095899294,1.1804049235615899,Medium,Clear,Truck,6,13.358447921693259,8.428471545021395,Standard,13.81260279257226
134.26882120917563,12.79462488830511,Medium,Rain,Truck,4,87.12397565126514,6.5007127217241125,Express,8.332143488097927
66.49843079883648,11.113120908161646,Low,Clear,Truck,3,85.82784469054374,6.8837478644810295,Standard,5.806974887737796
444.5965437747506,13.904913237830142,Low,Storm,Truck,5,75.61501480184481,14.543580777548375,Critical,15.250118041687218
477.9144461184172,12.754208628854377,High,Clear,Van,3,63.68020431537466,4.4423170239578695,Express,14.681630512085198
431.3395533981944,3.595051639270864,Low,Clear,Van,10,54.88520625384786,9.40986704284757,Express,13.85389348657689
405.1390052129893,23.217555571542608,Medium,Rain,Truck,9,73.22617569361911,6.300940043691706,Standard,17.875410566936697
328.31050635823283,36.77030700191517,High,Clear,Van,9,31.84047694876677,0.9171927157152931,Standard,13.795390324601696
276.3269705633514,30.533220373513103,Medium,Clear,Truck,6,113.24479238042949,7.339962474363539,Critical,9.472384863287518
45.31940643588225,33.80714759560495,Medium,Clear,Van,13,72.7113708557264,12.200149935676624,Express,6.089933146523968
205.40970010920796,4.516884337543838,Low,Clear,Van,11,40.7871311007533,1.4812945302253255,Critical,5.497808931341126
187.59888147213235,47.59879015375097,Low,Clear,Van,6,56.713182851793086,1.0438777109446344,Standard,7.714768689015658
131.35738431264244,42.00534577522973,High,Storm,Truck,12,97.65375072084262,2.304472805899,Express,14.960719415647091
362.2632166169153,40.351970765535306,Medium,Clear,Bike,14,23.585846983984204,11.46600167083959,Standard,15.398520314559628
248.94611606922786,41.23769834956749,Medium,Clear,Van,4,38.676096582929944,10.85993076217107,Express,8.756137894645397
42.36101552200867,46.66917015257169,Low,Rain,Van,4,83.14342261470388,8.475266533591657,Express,7.206767440043424
111.65123457100604,27.440571322628035,Low,Clear,Van,2,41.281258745455744,7.0233960613894855,Express,6.9821409984679565
342.26286430247876,10.413959884447483,High,Clear,Truck,10,96.1376934140686,13.324887220539331,Express,15.129567181131266
39.913168026169494,31.030788588700787,Medium,Rain,Van,4,20.002151025396493,11.500467357502238,Standard,2.8416411365065315
425.9010431962868,37.27263393656298,Medium,Rain,Van,8,92.70890960227997,12.179133769527079,Critical,12.912089595343891
248.58297045295922,37.02691097102426,Low,Clear,Van,13,12.860447207815117,12.198934520259813,Critical,11.211581158229016
241.3321155086707,26.311726696260564,Medium,Rain,Van,10,6.4481504567619,9.64075732118337,Standard,11.48681817803451
297.01907676043976,3.888706607012114,High,Clear,Van,2,108.29570466569864,6.870219364739188,Critical,13.96187846703834
412.6911210307243,18.87009045229133,Medium,Storm,Van,9,71.85400994721434,12.970166288784755,Standard,15.535746738049404
175.20898553529213,46.07794711893619,Low,Clear,Bike,14,45.46009316498332,13.89011126404876,Express,7.91953265525522
339.65204397441363,29.430221032992588,Medium,Rain,Truck,1,31.748383250842796,0.3570906488751452,Standard,14.043237273215706
283.73451806990397,27.147431191157814,Medium,Clear,Van,13,75.94186507499386,0.7733230989937695,Critical,10.986262645322352
134.98007854437182,13.80824896191858,Medium,Storm,Van,2,63.53525110672489,14.38114945362656,Standard,10.49098032265999
439.55773320486867,18.738221535870657,High,Rain,Van,15,119.0337441859483,4.157409207662922,Standard,19.847955924165632
399.1181587602502,44.81963141308188,Medium,Rain,Van,2,118.06983846518077,13.10054159474128,Standard,14.98515604757087
329.9090136598959,33.489920852578365,High,Clear,Van,11,78.0278251062851,5.831926784421039,Standard,13.17768163926291
425.5897010889325,39.47565782424048,Medium,Clear,Van,13,55.93010820217741,1.7865008641403342,Express,16.10865771673371
433.9125120779816,22.99009844184893,Low,Clear,Van,15,61.48121145048614,1.206648003140014,Standard,18.97135741925407
354.7647624040873,31.697237363079818,Low,Rain,Van,14,83.48509261723912,2.347618486206847,Express,15.134526700454924
418.8326375251087,12.794988632788773,Low,Clear,Van,6,16.681072587068858,3.748397923010471,Critical,10.825391310910312
349.34078791130327,35.420311099032574,High,Storm,Bike,15,42.76048848823259,7.327775308962393,Express,20.37815158388544
340.7101043366296,21.666266018315195,Medium,Rain,Van,14,13.656307715414444,10.522468508486753,Express,12.743366260296579
310.06846635116176,22.406002983329905,Medium,Clear,Bike,7,13.43648734444575,14.7959786472795,Standard,13.438855264479209
376.85288649970533,32.64145506655564,Low,Rain,Bike,13,27.52151281783688,6.622601149337566,Standard,12.663859403758291
80.9853424359507,46.84589076271187,Low,Clear,Truck,15,60.80412427822109,7.772774135146648,Standard,7.355123059209153
440.6736380810664,3.6683141571267357,Medium,Clear,Van,15,95.24904693372078,7.827235520748834,Standard,18.991233550287483
436.17807681712554,41.32479024867688,Medium,Clear,Van,3,60.83202748407534,8.091515332319041,Critical,12.330418797783217
16.565146951210455,14.97296396540356,Low,Clear,Van,11,43.57981021450002,7.766109856566934,Standard,3.975776586671582
413.25674178125183,22.474012998065703,Medium,Rain,Truck,9,14.470593888727185,0.1316213259287674,Critical,16.672844876660914
66.1771940017757,1.5847097743629432,Low,Clear,Van,5,68.28398516605989,0.025872331647610602,Standard,0.9132919668891182
168.88918942105266,15.401780852798495,Low,Clear,Truck,5,36.195887445565326,1.4649947718918437,Express,7.519332932621869
372.2671116332207,25.38024651019146,Medium,Rain,Van,11,75.71743046047196,1.5233490514376824,Standard,15.603166955575832
82.05842823205748,3.280715828698231,Low,Rain,Truck,12,117.3765900002281,10.573453634321941,Standard,9.649183608205423
409.34757801129297,24.809238604466675,High,Clear,Truck,4,17.801146969918268,3.0737404877399968,Express,13.055246245159221
416.40282062295546,46.39197612849215,Low,Rain,Truck,9,29.39442085302309,13.420711571334193,Standard,12.641690950846815
254.71893141289644,5.716964296336358,Low,Clear,Bike,8,59.4058718814281,13.929094943655292,Express,7.6948796722039186
5.180164114983123,38.339816039737464,Low,Clear,Van,12,116.3905887647819,14.63840006843848,Standard,3.869877701489167
144.94499032110656,20.778717142111635,Medium,Clear,Van,4,93.7581242710495,14.086219573305302,Standard,6.787225258780623
309.22960535111963,32.931098868954734,Medium,Clear,Van,4,108.29635721372546,4.07832482877787,Critical,10.558260345900429
490.6307166576569,13.381711600268853,Medium,Rain,Truck,2,43.37720757471619,7.646652670552687,Standard,13.069306113873841
316.6431364543009,8.394866995797235,Low,Clear,Bike,9,119.08442448453837,2.6318245529541153,Express,11.323306973736097
131.38218336995158,8.44289940642571,Low,Rain,Bike,3,16.825773847378102,12.093144827586498,Standard,6.077076632697198
317.73484014360645,3.9893513093356603,Medium,Clear,Van,4,11.091884195301596,13.32647557716144,Express,9.413391196798914
270.91271909849604,9.68951189261153,High,Clear,Bike,14,103.39430211121324,12.769332589462723,Standard,14.17836134511044
390.36300678526953,33.37885955695393,High,Storm,Bike,7,111.63546007380342,6.500504230452523,Standard,19.166785532203534
55.276358135825284,44.14368528625365,Low,Rain,Truck,10,15.417316117801702,11.380108270301715,Standard,3.7008773685288574
380.99189544600995,40.79922143676251,Medium,Clear,Van,8,18.04415407577177,1.4636875436440415,Standard,13.243488931421375
271.55075618070293,34.414148338786966,High,Clear,Bike,8,8.815028141913988,0.6036715592887604,Standard,12.457464483285571
481.5700179217793,5.966377238849582,Medium,Clear,Van,4,17.018369703913272,11.298546214631413,Express,13.625268747800034
172.25233868726568,14.814778591649517,High,Clear,Van,15,29.0832789320323,6.380329114930255,Express,8.18313114770065
317.04570278070616,15.835440328462214,Low,Rain,Bike,7,116.55881117465012,14.933238971093537,Standard,14.199719767299104
466.1499965439887,12.87286884668225,High,Rain,Van,10,81.80392555756325,1.4588132378329859,Standard,17.811904043385123
53.04984453935827,25.992780155631294,Medium,Clear,Van,1,94.53359793463234,12.834415223028506,Standard,2.4738694901800256
468.73978664375267,27.00991383654379,High,Storm,Van,6,94.25603142452505,7.199745982934876,Standard,20.527953761003033
344.5670897058051,18.165855770969955,Medium,Clear,Van,6,66.53348122460969,12.407252932558155,Standard,11.715141480773884
35.782855434375605,18.012563357453583,Medium,Clear,Bike,6,96.71123243699698,12.256909232552173,Standard,5.737180646578981
151.8798563395145,41.513502096351026,High,Clear,Truck,12,73.51786622484651,13.73988002043116,Critical,11.061299037258362
354.66970014535025,39.569995991824435,Low,Clear,Truck,2,41.17280122438613,4.467750169291541,Express,11.55650332911417
35.54059953144831,15.73589366819691,Low,Clear,Truck,8,69.52766250836608,14.246990301930046,Standard,3.786331215953711
291.9208891677841,45.732527971726334,Medium,Clear,Bike,14,66.35348740546905,2.2750044053643044,Standard,14.119197958023552
174.24976236257245,47.66434334162405,Medium,Clear,Truck,15,99.69710118232187,1.229531663902358,Express,8.178373513873318
311.2159278482036,16.67375583048702,High,Clear,Truck,15,117.89862999889078,6.474232760585237,Standard,17.12786006914685
24.7795328386314,18.044034965256216,Low,Rain,Truck,5,52.26989502340701,12.42484452962764,Express,2.91314934292291
436.0253294638834,25.52889059438696,Medium,Clear,Bike,5,92.78992802075636,7.101316959501684,Critical,17.167899921479272
486.7975066503437,47.08548022041684,Medium,Clear,Van,2,16.472745464385355,12.43930016295771,Standard,16.463520774085993
484.50117193227436,43.87781194054442,Low,Rain,Truck,4,94.33560748655319,10.945302086914579,Standard,15.968983309262924
375.3266122079765,5.577114147887695,Medium,Storm,Van,12,47.712944879221695,3.141425792084003,Express,16.645836266891465
66.78294758505471,19.940171791935104,Low,Storm,Van,9,9.529868732313966,14.233224373491957,Critical,8.189798137966207
379.6150715726532,27.891873892613706,Low,Clear,Truck,9,46.77331053465038,0.9117175294410512,Standard,9.64338767813957
14.244284396483152,25.40505739130123,High,Clear,Van,6,75.22391635598915,13.474195613156924,Express,4.860555967328912
13.017528661440632,10.096221862876188,Medium,Clear,Van,11,18.713769283368656,4.56665173485561,Standard,7.0709163171459135
163.15788913647154,43.01143017282366,Medium,Clear,Van,15,111.26396662947928,7.5022212474659895,Standard,11.82647781569682
245.34430882152355,34.00856875834345,High,Storm,Truck,9,13.932327526376437,6.335278090511017,Express,12.900942246301232
385.662894068281,41.97646455516428,Medium,Clear,Bike,4,111.9507727808141,2.5775183537537427,Critical,13.88323977593523
342.2810975500396,43.00883182779887,High,Clear,Van,15,86.32081456260394,5.372202996025397,Express,14.358081777869018
224.05954777562067,37.54361475645412,Medium,Clear,Van,11,42.91690017263342,2.894016544391929,Express,9.551684746740795
138.2660798082696,22.24092476186101,High,Clear,Truck,1,49.936289986545724,3.0582971319078576,Standard,8.267925889812936
498.56800107854014,30.722064373263514,Low,Rain,Van,2,90.19307694426558,2.8058525403957053,Standard,17.059851586688794
214.23828851351453,8.438087602927286,High,Clear,Truck,13,74.16917660133885,7.335260705198914,Standard,13.073276304207184
226.79073811617837,33.84544816500793,Low,Clear,Truck,1,82.2389359673187,11.968970512669733,Standard,9.53623950192002
83.48466295345125,9.373036159094397,Low,Clear,Bike,8,49.7539308990502,8.534550506418615,Express,2.5927879003409178
397.81515527746484,34.85050473025276,Medium,Clear,Van,9,61.09855040787388,13.39809882826263,Standard,14.301426646279163
347.45374843918137,11.865108957321448,Medium,Clear,Bike,10,118.83476066435774,9.548167328650862,Express,11.93289013320427
111.94326716880268,6.318789357435889,Medium,Clear,Van,12,29.601130107467537,10.340101734489068,Express,5.936688415825311
43.02576071668966,8.681582262076393,Medium,Clear,Van,6,53.05346145004511,10.014108445905046,Standard,3.310288536707086
340.88865243320714,0.5986106933439783,Medium,Rain,Truck,2,38.55966657100624,6.741887897756118,Standard,12.873341184098715
327.94658471200535,36.077611083749744,Low,Storm,Truck,6,92.98782370058272,10.340082333001241,Express,15.521608190053243
138.08324444510825,36.753851928389764,Low,Storm,Bike,9,92.86145195155788,1.0456161970344175,Critical,11.636423001564479
475.53005400070435,25.989200820706344,Low,Storm,Bike,12,38.631228014700525,12.897772078734947,Express,16.26799359382663
77.22683010688831,8.487458652241493,Medium,Clear,Van,3,14.359886412793035,11.66718215165876,Standard,3.9786669137144983
217.30273091921575,4.635939706779142,Low,Clear,Van,9,6.314757817303465,3.678449373475182,Standard,6.331393648337965
471.9207282434642,1.446883838645707,Medium,Clear,Van,2,54.15681132288583,11.520486813811235,Standard,12.459441384995436
211.02420382920891,8.704534759778426,Medium,Rain,Truck,11,52.18882334861365,0.1896390210002774,Standard,10.23225637506214
319.9859219367146,44.59734898166576,Low,Storm,Truck,5,118.66483604358424,3.2586985872132064,Express,14.777184908563566
200.00201018547156,12.456073664233248,Medium,Rain,Van,11,59.02723870523316,0.977058580063439,Express,11.334508445129018
138.55917076963766,18.036430697252175,High,Clear,Truck,2,34.488112501173376,11.70340374926842,Standard,8.361591189488175
492.0208686839945,5.7146014818259925,Low,Storm,Van,7,107.49138571861874,11.338112267675807,Standard,19.31115048895036
205.84833514489142,11.50688458503443,Medium,Clear,Van,11,61.47281421016152,12.20454035702746,Standard,8.296527343102495
447.26140343220897,26.201616253620152,Medium,Clear,Van,10,73.90519804921645,0.06722539988293252,Critical,17.33287121903409
116.51739373376093,30.5837578132348,Medium,Clear,Bike,15,16.001901699244456,7.51849090017612,Standard,9.267894448884048
108.12614260449149,12.644939551227447,Medium,Clear,Truck,9,49.03538684292402,10.572542962760048,Express,5.539315342464068
17.50477327648666,3.357741881643302,Medium,Clear,Van,7,113.58572256448548,2.331016931085232,Standard,4.39539394559137
326.5300790371908,19.856127021806234,Medium,Clear,Van,12,72.79311918017392,9.746860912689371,Express,11.658424499116474
185.52611917443303,12.09306686085354,Low,Clear,Van,5,44.617713341383094,1.2616514896452857,Standard,5.166730581518198
432.45040842013924,11.367919199875196,Medium,Clear,Bike,15,76.95172577263321,2.719887841564698,Standard,17.595441477428025
237.65853353239547,48.01320873431604,Medium,Rain,Bike,4,109.69727530148336,7.136952224919016,Express,12.22564336040469
484.16032710153144,31.00687405332334,Low,Rain,Van,12,36.50891905434786,9.80347729021653,Standard,15.626000532562754
94.39170682015433,28.065482937018746,Medium,Clear,Van,4,63.08842262412756,2.1880369043084413,Standard,4.202526443268366
434.57433764189415,21.080867624404434,High,Rain,Van,15,115.24942519985187,2.7783499624640684,Standard,18.547625378773613
388.74523269028737,21.73274450479214,Medium,Storm,Van,10,24.825556479322056,3.066695505984945,Standard,17.1852277905203
385.9190786327379,27.274797689985,Medium,Clear,Van,8,87.76135144362183,3.5805120704846773,Standard,12.294048603663313
422.70204760221003,34.97327544828731,High,Clear,Van,10,75.66531594334297,3.3983077278943687,Express,18.355916773919777
380.9899474896134,35.256231761000556,Medium,Clear,Van,13,83.16264008117301,5.927236627464551,Critical,16.116390995918277
313.8577201724449,8.998848431419754,Medium,Clear,Truck,10,45.39025752677051,9.806844762550844,Standard,12.570352446393736
67.35994908582902,25.255581227793034,Medium,Rain,Van,14,41.09612795063297,6.570476747017045,Standard,9.307770535781726
18.198037386643456,20.891925704188047,High,Rain,Van,10,83.68411211766261,11.639608631248322,Standard,7.895087902299552
460.58222821221204,43.591084830334516,Medium,Clear,Bike,10,29.787477787022716,10.789027589229223,Standard,16.592041599875802
309.0918566313275,31.755236600309633,Medium,Rain,Van,10,53.26029565878559,1.8979037107361352,Standard,11.816558999299254
398.6755709061358,26.8589512875911,Medium,Rain,Bike,1,26.640084296085572,0.732624349811159,Express,15.445868795334814
241.79813105324993,6.21203478785641,High,Storm,Van,5,5.95505672918292,13.169123459994092,Standard,12.251800131684437
60.419478103272446,30.479075521508868,Medium,Clear,Bike,14,116.55659640437798,1.1974659984431013,Standard,7.725252359135374
64.34252451687013,6.301593331171555,Low,Storm,Van,2,54.64584254548819,2.2250877107956963,Express,9.70063476609187
343.4115130400277,17.191725490504727,High,Clear,Truck,13,116.4752056582799,0.3319991333717709,Critical,15.097575037263937
216.29233565993243,7.570677258309427,Medium,Clear,Van,11,21.1372047733,9.425045479479806,Critical,9.806615911008167
101.86131389676768,34.75764552770626,Low,Clear,Bike,9,72.5471796376109,8.735558447375228,Express,6.460840047603819
246.81408427723557,10.709479634889554,Medium,Clear,Bike,7,28.112013770992554,14.803554996528835,Critical,6.576968321335919
33.97605066341677,19.897038972807287,Medium,Rain,Truck,10,95.85852460077659,13.30398594475758,Standard,5.266385131128733
291.8217581533706,44.835901492129544,High,Clear,Bike,8,95.12584370751215,6.1626476622136455,Standard,16.81691965946894
135.95871540867864,10.61366097824903,Low,Clear,Van,6,17.949822139520855,5.573787613688025,Standard,6.419363574784581
399.1844321173197,25.636350665959565,High,Clear,Van,9,109.88741208078476,4.452780514199776,Express,16.079381278737284
156.56025554393975,21.25394722771809,Medium,Rain,Van,6,27.38240942837083,2.2861038005682204,Critical,7.1664882493404
228.699634242737,1.3971400317636218,Low,Clear,Van,7,75.49239428277644,2.0712548490301357,Standard,9.241622837242597
7.7870288742341165,39.741526621854234,High,Rain,Truck,7,118.34786631008596,1.9842556201440815,Express,8.154324391493688
38.07855012169032,3.9177723625726864,Medium,Clear,Bike,9,106.47560149813184,1.7117213578016783,Express,5.659751012508865
197.46179109052903,23.975623538359205,Low,Clear,Van,11,115.00485178453444,3.607680636083054,Critical,10.435370997786709
241.0095396891275,28.253575599478022,Medium,Clear,Van,8,44.398858690083735,4.600029454696746,Express,8.397539379061442
300.8102329634132,31.60710960242206,High,Clear,Bike,13,17.141198855238287,14.423684565583738,Critical,11.322057316591849
147.24796419723302,34.587265650739845,Low,Clear,Van,1,26.65989042828676,8.677098765028287,Standard,6.737448562185774
348.1009792910182,13.036982984374397,Low,Clear,Van,4,62.55691293381059,14.813936617699214,Standard,13.825235798254695
430.3409538002239,0.993949444593244,Low,Storm,Van,7,96.22141300143204,5.587004217385099,Standard,18.168498538029503
390.36579246888823,36.31046128656814,Low,Clear,Van,11,22.26766908114565,6.864399488841616,Standard,15.243068348121676
21.73017502348186,27.01500166770514,Medium,Clear,Van,8,80.86912620998706,4.868679887479187,Standard,5.011900765433413
241.29245973439882,41.88782630875881,Medium,Clear,Van,7,42.21142446454386,2.74331476344829,Express,10.156605928321166
54.255228852251086,41.158723963584364,Low,Rain,Van,12,44.238238325097655,2.1474706166636874,Express,6.697706134543053
122.53841789953869,42.244645305500214,Low,Clear,Van,3,81.12053896816153,14.176187967117478,Express,4.920389104372512
493.35797144703895,24.512185668987236,Low,Clear,Van,15,58.70493324632032,14.802160226981336,Standard,18.730950160026833
72.96278036495359,17.01460559392485,High,Rain,Bike,4,98.3838286979893,0.6736424476309733,Standard,10.206719751908317
250.4463004187753,39.68213102827281,Low,Clear,Bike,12,22.93062861122511,2.2551881209764977,Standard,9.642498165443463
309.8415556904233,22.83905859494812,High,Clear,Van,7,95.84405102320942,6.352861384515339,Standard,11.21627333968359
351.8275553309638,9.580388721970008,Medium,Clear,Truck,8,12.387053526603399,2.79500214516611,Standard,12.28087785480834
280.7050443764832,42.82121396829298,Low,Clear,Van,7,27.316196228244575,5.45820590440325,Standard,8.237432160143905
6.8658820147534625,44.18671390023119,High,Clear,Bike,6,80.45721716786402,1.9364452478945005,Standard,6.257989139466293
164.57773150550796,23.58233292893842,Medium,Clear,Truck,9,103.3164504987732,6.847676350826854,Express,6.92026974529053
259.8203984055863,4.247136501834479,Medium,Clear,Van,9,34.05815719002514,4.075419242538889,Standard,12.289673078254474
45.75751657412701,19.697391450888098,High,Clear,Van,11,42.62703467032499,5.278575836379912,Critical,7.566414248770789
176.612211742172,40.275114143398866,Low,Clear,Truck,13,66.76888605297509,1.4146897719412137,Standard,10.154268416639596
18.53514817810055,45.13781441303832,Low,Storm,Van,7,29.33087274626977,6.421920760652125,Critical,7.343818319322644
41.13209158320033,10.571900753630993,Medium,Rain,Bike,8,98.28297008256315,14.748864164423548,Standard,6.96298274165964
199.66779154839483,3.8151937952509405,Low,Rain,Van,6,93.9682141756625,4.932495703217855,Standard,9.999444120125755
68.09244551344406,43.928847430075514,Low,Clear,Van,1,21.708546876064887,13.146439122636526,Standard,5.247936946336633
284.63534243425596,19.77554447945433,Low,Clear,Van,1,58.340419158912695,12.647987124355277,Express,7.904909581246033
345.35355463035836,27.317167731244382,Low,Clear,Van,6,94.10519316528146,14.280876274458159,Standard,12.50929665054109
400.6921761563233,48.41925769651257,Medium,Clear,Truck,2,43.7928960768927,11.851642684006418,Standard,11.415334550068865
101.67482163391543,3.794954031754031,Low,Storm,Truck,14,77.80728461253914,9.893952405882224,Express,9.355639543594533
